movie_id,actor_id,name,role
159,17306,Zachary Quinto,Actor
159,1749,Leonard Nimoy,Actor
159,8783,Eric Bana,Actor
159,21089,Bruce Greenwood,Actor
160,2219,Tobey Maguire,Actor
160,5293,Willem Dafoe,Actor
160,205,Kirsten Dunst,Actor
160,17051,James Franco,Actor
160,19153,Cliff Robertson,Actor
161,449,Jay Baruchel,Actor
161,17276,Gerard Butler,Actor
161,41091,Kristen Wiig,Actor
161,21007,Jonah Hill,Actor
161,112,Cate Blanchett,Actor
162,1017347,Brenton Thwaites,Actor
162,12795,Nikolaj Coster-Waldau,Actor
162,17276,Gerard Butler,Actor
162,1278500,Courtney Eaton,Actor
162,78147,Elodie Yung,Actor
163,6164,Josh Lucas,Actor
163,10860,Jessica Biel,Actor
163,134,Jamie Foxx,Actor
163,9880,Sam Shepard,Actor
163,12206,Richard Roxburgh,Actor
164,50463,Malin \u00c5kerman,Actor
164,8289,Billy Crudup,Actor
164,17832,Carla Gugino,Actor
164,47296,Jeffrey Dean Morgan,Actor
164,17178,Patrick Wilson,Actor
165,2461,Mel Gibson,Actor
165,2047,Danny Glover,Actor
165,4517,Joe Pesci,Actor
165,14343,Rene Russo,Actor
165,1336,Jet Li,Actor
166,8783,Eric Bana,Actor
166,6161,Jennifer Connelly,Actor
166,16431,Sam Elliott,Actor
166,6164,Josh Lucas,Actor
166,1733,Nick Nolte,Actor
167,18918,Dwayne Johnson,Actor
167,51976,D.J. Cotrona,Actor
167,88995,Adrianne Palicki,Actor
167,62,Bruce Willis,Actor
167,11007,Ray Park,Actor
168,10297,Matthew McConaughey,Actor
168,955,Pen\u00e9lope Cruz,Actor
168,18324,Steve Zahn,Actor
168,3905,William H. Macy,Actor
168,1120,Lennie James,Actor
169,55636,Donald Sutherland,Actor
169,21702,Ming-Na Wen,Actor
169,7447,Alec Baldwin,Actor
169,10182,Ving Rhames,Actor
169,884,Steve Buscemi,Actor
170,16828,Chris Evans,Actor
170,1331,Hugo Weaving,Actor
170,2176,Tommy Lee Jones,Actor
170,39459,Hayley Atwell,Actor
170,60898,Sebastian Stan,Actor
171,517,Pierce Brosnan,Actor
171,1957,Sophie Marceau,Actor
171,18023,Robert Carlyle,Actor
171,9205,Denise Richards,Actor
171,1923,Robbie Coltrane,Actor
172,934,Russell Crowe,Actor
172,6162,Paul Bettany,Actor
172,19655,James D'Arcy,Actor
172,1329,Billy Boyd,Actor
172,79505,Joseph Morgan,Actor
173,37917,Kristen Stewart,Actor
173,11288,Robert Pattinson,Actor
173,84214,Taylor Lautner,Actor
173,56857,Peter Facinelli,Actor
173,53755,Elizabeth Reaser,Actor
174,109,Elijah Wood,Actor
174,2157,Robin Williams,Actor
174,77271,Pink,Actor
174,15274,E.G. Daily,Actor
174,59783,Johnny A. Sanchez,Actor
175,819,Edward Norton,Actor
175,882,Liv Tyler,Actor
175,3129,Tim Roth,Actor
175,227,William Hurt,Actor
175,1462,Tim Blake Nelson,Actor
176,1425420,Ruby Barnhill,Actor
176,40900,Mark Rylance,Actor
176,15556,Rebecca Hall,Actor
176,55936,Jemaine Clement,Actor
176,19278,Bill Hader,Actor
177,6193,Leonardo DiCaprio,Actor
177,2524,Tom Hardy,Actor
177,93491,Will Poulter,Actor
177,93210,Domhnall Gleeson,Actor
177,220448,Paul Anderson,Actor
178,10859,Ryan Reynolds,Actor
178,13242,Paul Giamatti,Actor
178,454,Michael Pe\u00f1a,Actor
178,2231,Samuel L. Jackson,Actor
178,40481,Luis Guzm\u00e1n,Actor
179,85,Johnny Depp,Actor
179,52848,Isla Fisher,Actor
179,13726,Ned Beatty,Actor
179,2440,Bill Nighy,Actor
179,658,Alfred Molina,Actor
180,18864,Tom McGrath,Actor
180,12098,Chris Miller,Actor
180,12097,Christopher Knights,Actor
180,12080,Conrad Vernon,Actor
180,6949,John Malkovich,Actor
181,1892,Matt Damon,Actor
181,12041,Julia Stiles,Actor
181,11064,David Strathairn,Actor
181,349,Scott Glenn,Actor
181,14887,Paddy Considine,Actor
182,70851,Jack Black,Actor
182,4483,Dustin Hoffman,Actor
182,11701,Angelina Jolie,Actor
182,18897,Jackie Chan,Actor
182,140,Lucy Liu,Actor
183,22226,Paul Rudd,Actor
183,3392,Michael Douglas,Actor
183,19034,Evangeline Lilly,Actor
183,74541,Corey Stoll,Actor
183,21127,Bobby Cannavale,Actor
184,72129,Jennifer Lawrence,Actor
184,27972,Josh Hutcherson,Actor
184,96066,Liam Hemsworth,Actor
184,57755,Woody Harrelson,Actor
184,9281,Elizabeth Banks,Actor
185,5374,Jim Parsons,Actor
185,131519,Rihanna,Actor
185,67773,Steve Martin,Actor
185,16866,Jennifer Lopez,Actor
185,191202,Matt Jones,Actor
186,500,Tom Cruise,Actor
186,501,Dakota Fanning,Actor
186,502,Miranda Otto,Actor
186,503,Justin Chatwin,Actor
186,504,Tim Robbins,Actor
187,78029,Martin Lawrence,Actor
187,2888,Will Smith,Actor
187,31384,Jordi Moll\u00e0,Actor
187,17773,Gabrielle Union,Actor
187,53,Peter Stormare,Actor
188,3131,Antonio Banderas,Actor
188,3136,Salma Hayek,Actor
188,58225,Zach Galifianakis,Actor
188,879,Billy Bob Thornton,Actor
188,12110,Amy Sedaris,Actor
189,11701,Angelina Jolie,Actor
189,23626,Liev Schreiber,Actor
189,5294,Chiwetel Ejiofor,Actor
189,7107,Daniel Olbrychski,Actor
189,6091,August Diehl,Actor
190,934,Russell Crowe,Actor
190,6161,Jennifer Connelly,Actor
190,10990,Emma Watson,Actor
190,33235,Logan Lerman,Actor
190,4173,Anthony Hopkins,Actor
191,478,Jamie Bell,Actor
191,1333,Andy Serkis,Actor
191,8784,Daniel Craig,Actor
191,11109,Nick Frost,Actor
191,11108,Simon Pegg,Actor
192,10980,Daniel Radcliffe,Actor
192,10989,Rupert Grint,Actor
192,10990,Emma Watson,Actor
192,64,Gary Oldman,Actor
192,11207,David Thewlis,Actor
193,2227,Nicole Kidman,Actor
193,6968,Hugh Jackman,Actor
193,33449,Essie Davis,Actor
193,1371,David Wenham,Actor
193,29092,Bryan Brown,Actor
194,120724,Jaden Smith,Actor
194,2888,Will Smith,Actor
194,2598,Sophie Okonedo,Actor
194,37153,Zo\u00eb Kravitz,Actor
194,12797,Glenn Morshower,Actor
195,61962,D. B. Sweeney,Actor
195,1981,Alfre Woodard,Actor
195,15531,Ossie Davis,Actor
195,7133,Max Casella,Actor
195,17265,Hayden Panettiere,Actor
196,7399,Ben Stiller,Actor
196,17838,Rami Malek,Actor
196,221581,Rebel Wilson,Actor
196,2157,Robin Williams,Actor
196,887,Owen Wilson,Actor
197,23659,Will Ferrell,Actor
197,287,Brad Pitt,Actor
197,56323,Tina Fey,Actor
197,21007,Jonah Hill,Actor
197,212,David Cross,Actor
198,10980,Daniel Radcliffe,Actor
198,10989,Rupert Grint,Actor
198,10990,Emma Watson,Actor
198,194,Richard Harris,Actor
198,10993,Tom Felton,Actor
199,1229,Jeff Bridges,Actor
199,10859,Ryan Reynolds,Actor
199,4724,Kevin Bacon,Actor
199,121953,Stephanie Szostak,Actor
199,18248,Mary-Louise Parker,Actor
200,85,Johnny Depp,Actor
200,118,Geoffrey Rush,Actor
200,114,Orlando Bloom,Actor
200,116,Keira Knightley,Actor
200,1709,Jack Davenport,Actor
201,72129,Jennifer Lawrence,Actor
201,27972,Josh Hutcherson,Actor
201,96066,Liam Hemsworth,Actor
201,57755,Woody Harrelson,Actor
201,55636,Donald Sutherland,Actor
202,31,Tom Hanks,Actor
202,2405,Audrey Tautou,Actor
202,1327,Ian McKellen,Actor
202,6162,Paul Bettany,Actor
202,1003,Jean Reno,Actor
203,44735,Jesse Eisenberg,Actor
203,1813,Anne Hathaway,Actor
203,41087,Leslie Mann,Actor
203,134,Jamie Foxx,Actor
203,1271,Andy Garc\u00eda,Actor
204,2387,Patrick Stewart,Actor
204,6968,Hugh Jackman,Actor
204,1327,Ian McKellen,Actor
204,4587,Halle Berry,Actor
204,10696,Famke Janssen,Actor
205,12835,Vin Diesel,Actor
205,8167,Paul Walker,Actor
205,22123,Jordana Brewster,Actor
205,8169,Tyrese Gibson,Actor
205,8171,Ludacris,Actor
206,3223,Robert Downey Jr.,Actor
206,9642,Jude Law,Actor
206,15440,Jared Harris,Actor
206,87722,Noomi Rapace,Actor
206,17521,Kelly Reilly,Actor
207,65731,Sam Worthington,Actor
207,3896,Liam Neeson,Actor
207,5469,Ralph Fiennes,Actor
207,59620,Gemma Arterton,Actor
207,973,Jason Flemyng,Actor
208,1100,Arnold Schwarzenegger,Actor
208,4430,Sharon Stone,Actor
208,10768,Rachel Ticotin,Actor
208,780,Ronny Cox,Actor
208,11086,Michael Ironside,Actor
209,3131,Antonio Banderas,Actor
209,19898,Vladimir Kulich,Actor
209,19899,Dennis Storh\u00f8i,Actor
209,19900,Daniel Southern,Actor
209,19901,Clive Russell,Actor
210,17604,Jeremy Renner,Actor
210,3293,Rachel Weisz,Actor
210,819,Edward Norton,Actor
210,349,Scott Glenn,Actor
210,825,Stacy Keach,Actor
211,1461,George Clooney,Actor
211,5577,Chris O'Donnell,Actor
211,1100,Arnold Schwarzenegger,Actor
211,139,Uma Thurman,Actor
211,5588,Alicia Silverstone,Actor
212,206,Jim Carrey,Actor
212,20480,Taylor Momsen,Actor
212,4175,Jeffrey Tambor,Actor
212,11870,Christine Baranski,Actor
212,58549,Bill Irwin,Actor
213,6065,Dennis Quaid,Actor
213,131,Jake Gyllenhaal,Actor
213,4730,Emmy Rossum,Actor
213,6066,Dash Mihok,Actor
213,6067,Jay O. Sanders,Actor
214,500,Tom Cruise,Actor
214,15336,Dougray Scott,Actor
214,9030,Thandie Newton,Actor
214,10182,Ving Rhames,Actor
214,12206,Richard Roxburgh,Actor
215,1461,George Clooney,Actor
215,13240,Mark Wahlberg,Actor
215,2882,Diane Lane,Actor
215,4764,John C. Reilly,Actor
215,886,William Fichtner,Actor
216,65524,Ioan Gruffudd,Actor
216,56731,Jessica Alba,Actor
216,16828,Chris Evans,Actor
216,19654,Michael Chiklis,Actor
216,20402,Julian McMahon,Actor
217,933160,Suraj Sharma,Actor
217,76793,Irrfan Khan,Actor
217,935504,Ayush Tandon,Actor
217,1133846,Gautam Belur,Actor
217,227849,Adil Hussain,Actor
218,2963,Nicolas Cage,Actor
218,8170,Eva Mendes,Actor
218,8210,Wes Bentley,Actor
218,10825,Donal Logue,Actor
218,16431,Sam Elliott,Actor
219,1892,Matt Damon,Actor
219,227454,Alicia Vikander,Actor
219,2176,Tommy Lee Jones,Actor
219,1925,Vincent Cassel,Actor
219,12041,Julia Stiles,Actor
220,6941,Cameron Diaz,Actor
220,69597,Drew Barrymore,Actor
220,140,Lucy Liu,Actor
220,1897,Bernie Mac,Actor
220,418,Robert Patrick,Actor
221,87722,Noomi Rapace,Actor
221,17288,Michael Fassbender,Actor
221,529,Guy Pearce,Actor
221,17605,Idris Elba,Actor
221,130253,Logan Marshall-Green,Actor
222,521,Michael J. Fox,Actor
222,16935,Geena Davis,Actor
222,41419,Hugh Laurie,Actor
222,67778,Jonathan Lipnicki,Actor
222,122552,Anna Hoelck,Actor
223,1892,Matt Damon,Actor
223,1038,Jodie Foster,Actor
223,82191,Sharlto Copley,Actor
223,8602,Alice Braga,Actor
223,8688,Diego Luna,Actor
224,12835,Vin Diesel,Actor
224,9030,Thandie Newton,Actor
224,1372,Karl Urban,Actor
224,10132,Colm Feore,Actor
224,3900,Linus Roache,Actor
225,92404,Joel Kinnaman,Actor
225,64,Gary Oldman,Actor
225,2232,Michael Keaton,Actor
225,37260,Abbie Cornish,Actor
225,17183,Jackie Earle Haley,Actor
226,46593,Emile Hirsch,Actor
226,6886,Christina Ricci,Actor
226,28657,Matthew Fox,Actor
226,4038,Susan Sarandon,Actor
226,53368,Scott Porter,Actor
227,368,Reese Witherspoon,Actor
227,22226,Paul Rudd,Actor
227,887,Owen Wilson,Actor
227,514,Jack Nicholson,Actor
227,17696,Kathryn Hahn,Actor
228,500,Tom Cruise,Actor
228,6941,Cameron Diaz,Actor
228,133,Peter Sarsgaard,Actor
228,19492,Viola Davis,Actor
228,31384,Jordi Moll\u00e0,Actor
229,500,Tom Cruise,Actor
229,192,Morgan Freeman,Actor
229,18182,Olga Kurylenko,Actor
229,127558,Andrea Riseborough,Actor
229,12795,Nikolaj Coster-Waldau,Actor
230,3061,Ewan McGregor,Actor
230,524,Natalie Portman,Actor
230,17244,Hayden Christensen,Actor
230,27762,Ian McDiarmid,Actor
230,2231,Samuel L. Jackson,Actor
231,3061,Ewan McGregor,Actor
231,524,Natalie Portman,Actor
231,17244,Hayden Christensen,Actor
231,27762,Ian McDiarmid,Actor
231,2231,Samuel L. Jackson,Actor
232,1230,John Goodman,Actor
232,7904,Billy Crystal,Actor
232,7905,Mary Gibbs,Actor
232,884,Steve Buscemi,Actor
232,5563,James Coburn,Actor
233,6968,Hugh Jackman,Actor
233,9195,Hiroyuki Sanada,Actor
233,10696,Famke Janssen,Actor
233,10884,Will Yun Lee,Actor
233,1156024,Tao Okamoto,Actor
234,3896,Liam Neeson,Actor
234,3061,Ewan McGregor,Actor
234,524,Natalie Portman,Actor
234,33196,Jake Lloyd,Actor
234,27762,Ian McDiarmid,Actor
235,2963,Nicolas Cage,Actor
235,54693,Emma Stone,Actor
235,10859,Ryan Reynolds,Actor
235,2229,Catherine Keener,Actor
235,9599,Cloris Leachman,Actor
236,24891,Clovis Cornillac,Actor
236,16927,G\u00e9rard Depardieu,Actor
236,24893,Franck Dubosc,Actor
236,24895,Jos\u00e9 Garcia,Actor
236,24896,St\u00e9phane Rousseau,Actor
237,2963,Nicolas Cage,Actor
237,33527,Adam Beach,Actor
237,53,Peter Stormare,Actor
237,11315,Noah Emmerich,Actor
237,103,Mark Ruffalo,Actor
238,74568,Chris Hemsworth,Actor
238,6885,Charlize Theron,Actor
238,5081,Emily Blunt,Actor
238,83002,Jessica Chastain,Actor
238,11109,Nick Frost,Actor
239,19537,Megan Fox,Actor
239,21200,Will Arnett,Actor
239,886,William Fichtner,Actor
239,64295,Alan Ritchson,Actor
239,80352,Noel Fisher,Actor
240,18277,Sandra Bullock,Actor
240,1461,George Clooney,Actor
240,228,Ed Harris,Actor
240,1223440,Orto Ignatiussen,Actor
240,58587,Phaldut Sharma,Actor
241,517,Pierce Brosnan,Actor
241,2713,Linda Hamilton,Actor
241,58727,Jamie Ren\u00e9e Smith,Actor
241,108939,Jeremy Foley,Actor
241,1219410,Elizabeth Hoffman,Actor
242,19537,Megan Fox,Actor
242,76110,Stephen Amell,Actor
242,21200,Will Arnett,Actor
242,350,Laura Linney,Actor
242,1163622,Pete Ploszek,Actor
243,996701,Miles Teller,Actor
243,51072,Kate Mara,Actor
243,135651,Michael B. Jordan,Actor
243,478,Jamie Bell,Actor
243,20286,Toby Kebbell,Actor
244,7399,Ben Stiller,Actor
244,17834,Jake Cherry,Actor
244,17832,Carla Gugino,Actor
244,2157,Robin Williams,Actor
244,61303,Dick Van Dyke,Actor
245,18918,Dwayne Johnson,Actor
245,109513,Alexandra Daddario,Actor
245,17832,Carla Gugino,Actor
245,65524,Ioan Gruffudd,Actor
245,128645,Archie Panjabi,Actor
246,517,Pierce Brosnan,Actor
246,378,Jonathan Pryce,Actor
246,1620,Michelle Yeoh,Actor
246,10742,Teri Hatcher,Actor
246,10743,Ricky Jay,Actor
247,2461,Mel Gibson,Actor
247,1810,Heath Ledger,Actor
247,20810,Joely Richardson,Actor
247,11355,Jason Isaacs,Actor
247,10698,Tch\u00e9ky Karyo,Actor
248,1461,George Clooney,Actor
248,287,Brad Pitt,Actor
248,1922,Catherine Zeta-Jones,Actor
248,1204,Julia Roberts,Actor
248,1271,Andy Garc\u00eda,Actor
249,11701,Angelina Jolie,Actor
249,287,Brad Pitt,Actor
249,4937,Vince Vaughn,Actor
249,11702,Adam Brody,Actor
249,11703,Kerry Washington,Actor
250,94185,Shailene Woodley,Actor
250,587020,Theo James,Actor
250,204,Kate Winslet,Actor
250,1159982,Ansel Elgort,Actor
250,996701,Miles Teller,Actor
251,6193,Leonardo DiCaprio,Actor
251,112,Cate Blanchett,Actor
251,3967,Kate Beckinsale,Actor
251,4764,John C. Reilly,Actor
251,7447,Alec Baldwin,Actor
252,70851,Jack Black,Actor
252,2956,Amanda Peet,Actor
252,5081,Emily Blunt,Actor
252,41088,Jason Segel,Actor
252,40477,Chris O'Dowd,Actor
253,19274,Seth Rogen,Actor
253,17380,Jay Chou,Actor
253,27319,Christoph Waltz,Actor
253,6941,Cameron Diaz,Actor
253,820,Edward Furlong,Actor
254,38664,Sullivan Stapleton,Actor
254,10912,Eva Green,Actor
254,17286,Lena Headey,Actor
254,208296,Callan Mulvey,Actor
254,1371,David Wenham,Actor
255,5587,Hank Azaria,Actor
255,41686,Neil Patrick Harris,Actor
255,34195,Jayma Mays,Actor
255,63522,Sof\u00eda Vergara,Actor
255,1218645,Tim Gunn,Actor
256,46393,Roseanne Barr,Actor
256,5309,Judi Dench,Actor
256,7906,Jennifer Tilly,Actor
256,884,Steve Buscemi,Actor
256,27237,G. W. Bailey,Actor
257,94185,Shailene Woodley,Actor
257,587020,Theo James,Actor
257,37153,Zo\u00eb Kravitz,Actor
257,996701,Miles Teller,Actor
257,3489,Naomi Watts,Actor
258,6968,Hugh Jackman,Actor
258,234479,Dakota Goyo,Actor
258,19034,Evangeline Lilly,Actor
258,53650,Anthony Mackie,Actor
258,79072,Kevin Durand,Actor
259,5587,Hank Azaria,Actor
259,41686,Neil Patrick Harris,Actor
259,2039,Brendan Gleeson,Actor
259,34195,Jayma Mays,Actor
259,13593,Jonathan Winters,Actor
260,18277,Sandra Bullock,Actor
260,12261,Jason Patric,Actor
260,5293,Willem Dafoe,Actor
260,7242,Temuera Morrison,Actor
260,15105,Mike Hagerty,Actor
261,77996,Asa Butterfield,Actor
261,3,Harrison Ford,Actor
261,130640,Hailee Steinfeld,Actor
261,17140,Abigail Breslin,Actor
261,2282,Ben Kingsley,Actor
262,62,Bruce Willis,Actor
262,15033,Justin Long,Actor
262,18082,Timothy Olyphant,Actor
262,7248,Cliff Curtis,Actor
262,21045,Maggie Q,Actor
263,109,Elijah Wood,Actor
263,1327,Ian McKellen,Actor
263,112,Cate Blanchett,Actor
263,114,Orlando Bloom,Actor
263,48,Sean Bean,Actor
264,18897,Jackie Chan,Actor
264,4581,Steve Coogan,Actor
264,17522,C\u00e9cile de France,Actor
264,64160,Robert Fyfe,Actor
264,388,Jim Broadbent,Actor
265,2888,Will Smith,Actor
265,134,Jamie Foxx,Actor
265,10127,Jon Voight,Actor
265,16214,Mario Van Peebles,Actor
265,21399,Ron Silver,Actor
266,12073,Mike Myers,Actor
266,501,Dakota Fanning,Actor
266,35654,Spencer Breslin,Actor
266,11164,Kelly Preston,Actor
266,7447,Alec Baldwin,Actor
267,2888,Will Smith,Actor
267,18354,Bridget Moynahan,Actor
267,21088,Alan Tudyk,Actor
267,2505,James Cromwell,Actor
267,21089,Bruce Greenwood,Actor
268,114,Orlando Bloom,Actor
268,10912,Eva Green,Actor
268,16940,Jeremy Irons,Actor
268,20982,Marton Csokas,Actor
268,2039,Brendan Gleeson,Actor
269,521,Michael J. Fox,Actor
269,16935,Geena Davis,Actor
269,41419,Hugh Laurie,Actor
269,67778,Jonathan Lipnicki,Actor
269,78729,Nathan Lane,Actor
270,15563,Anika Noni Rose,Actor
270,66252,Bruno Campos,Actor
270,65827,Keith David,Actor
270,110884,Michael-Leon Wooley,Actor
270,110885,Jennifer Cody,Actor
271,1892,Matt Damon,Actor
271,83002,Jessica Chastain,Actor
271,41091,Kristen Wiig,Actor
271,8447,Jeff Daniels,Actor
271,454,Michael Pe\u00f1a,Actor
272,3061,Ewan McGregor,Actor
272,1245,Scarlett Johansson,Actor
272,938,Djimon Hounsou,Actor
272,48,Sean Bean,Actor
272,884,Steve Buscemi,Actor
273,6449,Warren Beatty,Actor
273,3092,Diane Keaton,Actor
273,18892,Goldie Hawn,Actor
273,52865,Garry Shandling,Actor
273,1533,Andie MacDowell,Actor
274,2963,Nicolas Cage,Actor
274,11701,Angelina Jolie,Actor
274,1771,Giovanni Ribisi,Actor
274,18792,Delroy Lindo,Actor
274,883,Will Patton,Actor
275,934,Russell Crowe,Actor
275,73421,Joaquin Phoenix,Actor
275,935,Connie Nielsen,Actor
275,936,Oliver Reed,Actor
275,194,Richard Harris,Actor
276,500,Tom Cruise,Actor
276,72466,Colin Farrell,Actor
276,2206,Samantha Morton,Actor
276,2201,Max von Sydow,Actor
276,2207,Lois Smith,Actor
277,10980,Daniel Radcliffe,Actor
277,10989,Rupert Grint,Actor
277,10990,Emma Watson,Actor
277,194,Richard Harris,Actor
277,4566,Alan Rickman,Actor
278,8784,Daniel Craig,Actor
278,10912,Eva Green,Actor
278,1019,Mads Mikkelsen,Actor
278,5309,Judi Dench,Actor
278,2954,Jeffrey Wright,Actor
279,13240,Mark Wahlberg,Actor
279,3129,Tim Roth,Actor
279,1283,Helena Bonham Carter,Actor
279,61981,Michael Clarke Duncan,Actor
279,10823,Kris Kristofferson,Actor
280,1100,Arnold Schwarzenegger,Actor
280,2713,Linda Hamilton,Actor
280,418,Robert Patrick,Actor
280,820,Edward Furlong,Actor
280,75027,Michael Edwards,Actor
281,3894,Christian Bale,Actor
281,85,Johnny Depp,Actor
281,1771,Giovanni Ribisi,Actor
281,8289,Billy Crudup,Actor
281,8293,Marion Cotillard,Actor
282,5292,Denzel Washington,Actor
282,934,Russell Crowe,Actor
282,5294,Chiwetel Ejiofor,Actor
282,16851,Josh Brolin,Actor
282,40376,Lymari Nadal,Actor
283,1100,Arnold Schwarzenegger,Actor
283,8944,Jamie Lee Curtis,Actor
283,74036,Tom Arnold,Actor
283,2053,Bill Paxton,Actor
283,13445,Tia Carrere,Actor
284,5292,Denzel Washington,Actor
284,8891,John Travolta,Actor
284,40481,Luis Guzm\u00e1n,Actor
284,84318,Victor Gojcaj,Actor
284,1241,John Turturro,Actor
285,380,Robert De Niro,Actor
285,7399,Ben Stiller,Actor
285,887,Owen Wilson,Actor
285,4483,Dustin Hoffman,Actor
285,10400,Barbra Streisand,Actor
286,23659,Will Ferrell,Actor
286,13240,Mark Wahlberg,Actor
286,8170,Eva Mendes,Actor
286,2231,Samuel L. Jackson,Actor
286,18918,Dwayne Johnson,Actor
287,1100,Arnold Schwarzenegger,Actor
287,3085,James Caan,Actor
287,27011,Vanessa Williams,Actor
287,5563,James Coburn,Actor
287,7866,Robert Pastorelli,Actor
288,134,Jamie Foxx,Actor
288,27319,Christoph Waltz,Actor
288,6193,Leonardo DiCaprio,Actor
288,11703,Kerry Washington,Actor
288,2231,Samuel L. Jackson,Actor
289,3999,Tom Hulce,Actor
289,3416,Demi Moore,Actor
289,65598,Tony Jay,Actor
289,8945,Kevin Kline,Actor
289,72250,Paul Kandel,Actor
290,60950,David Spade,Actor
290,1230,John Goodman,Actor
290,70243,Eartha Kitt,Actor
290,9657,Patrick Warburton,Actor
290,61980,Wendie Malick,Actor
291,16483,Sylvester Stallone,Actor
291,976,Jason Statham,Actor
291,16644,Dolph Lundgren,Actor
291,62,Bruce Willis,Actor
291,1100,Arnold Schwarzenegger,Actor
292,2963,Nicolas Cage,Actor
292,9824,Diane Kruger,Actor
292,21180,Justin Bartha,Actor
292,48,Sean Bean,Actor
292,10127,Jon Voight,Actor
293,25438,Ed Speleers,Actor
293,16940,Jeremy Irons,Actor
293,7055,Sienna Guillory,Actor
293,18023,Robert Carlyle,Actor
293,938,Djimon Hounsou,Actor
294,80576,Max Records,Actor
294,2229,Catherine Keener,Actor
294,54470,Lauren Ambrose,Actor
294,4691,James Gandolfini,Actor
294,11514,Catherine O'Hara,Actor
295,27972,Josh Hutcherson,Actor
295,71070,Amanda Seyfried,Actor
295,72466,Colin Farrell,Actor
295,58224,Jason Sudeikis,Actor
295,86626,Aziz Ansari,Actor
296,85,Johnny Depp,Actor
296,11701,Angelina Jolie,Actor
296,6162,Paul Bettany,Actor
296,10669,Timothy Dalton,Actor
296,782,Steven Berkoff,Actor
297,1100,Arnold Schwarzenegger,Actor
297,5168,Gabriel Byrne,Actor
297,7166,Kevin Pollak,Actor
297,17346,Robin Tunney,Actor
297,30485,CCH Pounder,Actor
298,6193,Leonardo DiCaprio,Actor
298,938,Djimon Hounsou,Actor
298,6161,Jennifer Connelly,Actor
298,16742,Kagiso Kuypers,Actor
298,16743,Arnold Vosloo,Actor
299,6193,Leonardo DiCaprio,Actor
299,21007,Jonah Hill,Actor
299,234352,Margot Robbie,Actor
299,3497,Kyle Chandler,Actor
299,3026,Rob Reiner,Actor
