movie_id,crew_id,name,role
136,5028,Curt Siodmak,Screenplay
136,12047,Andrew Kevin Walker,Screenplay
136,35021,David Self,Screenplay
137,44113,Steve Hickner,Director
137,44114,Simon J. Smith,Director
137,35666,Christina Steinberg,Producer
137,16377,Jerry Seinfeld,Producer
137,44118,Cameron Stevning,Producer
137,16377,Jerry Seinfeld,Screenplay
137,44115,Spike Feresten,Screenplay
137,44116,Barry Marder,Screenplay
137,44117,Andy Robin,Screenplay
138,142312,Jennifer Yuh Nelson,Director
138,946051,Melissa Cobb,Producer
138,57743,Glenn Berger,Screenplay
138,57744,Jonathan Aibel,Screenplay
139,11614,M. Night Shyamalan,Director
140,15344,J.J. Abrams,Director
140,500,Tom Cruise,Producer
140,9183,Paula Wagner,Producer
141,6046,Roland Emmerich,Director
141,511,Larry J. Franco,Producer
141,5430,Harald Kloser,Producer
141,6046,Roland Emmerich,Producer
141,20294,Laeta Kalogridis,Producer
141,20204,James Vanderbilt,Producer
141,20208,Brad Fischer,Producer
142,21879,Simon Wells,Director
142,21879,Simon Wells,Screenplay
143,33183,David Bowers,Director
143,58897,Sam Fell,Director
143,53304,Peter Lord,Producer
143,53329,David Sproxton,Producer
143,70041,Cecil Kramer,Producer
143,1106862,Maryann Garger,Producer
143,18910,Dick Clement,Screenplay
143,21075,William Davies,Screenplay
143,38937,Ian La Frenais,Screenplay
143,70039,Joe Keenan,Screenplay
144,36588,Joe Wright,Director
144,21378,Paul Webster,Producer
144,88967,Greg Berlanti,Producer
144,1395152,Sarah Schechter,Producer
144,131947,Jason Fuchs,Screenplay
145,18898,Rob Minkoff,Director
145,186402,Craig Wright,Screenplay
146,5231,Wolfgang Petersen,Director
146,490,Colin Wilson,Producer
146,5231,Wolfgang Petersen,Producer
146,9814,Diana Rathbun,Producer
146,9813,David Benioff,Screenplay
147,12080,Conrad Vernon,Director
147,18863,Eric Darnell,Director
147,18864,Tom McGrath,Director
147,51909,Mark Swift,Producer
147,56671,Mireille Soria,Producer
147,5656,Noah Baumbach,Screenplay
147,18863,Eric Darnell,Screenplay
148,7256,Lee Tamahori,Director
148,10666,Barbara Broccoli,Producer
148,69678,Michael G. Wilson,Producer
148,10783,Robert Wade,Screenplay
148,10782,Neal Purvis,Screenplay
149,116805,Paul Feig,Director
149,8858,Ivan Reitman,Producer
149,1425616,Amy Pascal,Producer
149,116805,Paul Feig,Screenplay
149,1106222,Katie Dippold,Screenplay
150,865,Michael Bay,Director
150,770,Jerry Bruckheimer,Producer
150,865,Michael Bay,Producer
150,869,Gale Anne Hurd,Producer
150,873,Robert Roy Pool,Screenplay
150,876,Jonathan Hensleigh,Screenplay
150,6039,Shane Salerno,Screenplay
150,15344,J.J. Abrams,Screenplay
150,19242,Tony Gilroy,Screenplay
151,5174,Barry Sonnenfeld,Director
151,2212,Walter F. Parkes,Producer
151,8701,Laurie MacDonald,Producer
151,9644,Barry Fanaro,Screenplay
151,41386,Robert Gordon,Screenplay
152,24,Robert Zemeckis,Director
152,24,Robert Zemeckis,Producer
152,30,Steve Starkey,Producer
152,10956,Josh McLaglen,Producer
152,23779,Jack Rapke,Producer
152,42264,Jacqueline M. Lopez,Producer
152,42265,Peter M. Tobyansen,Producer
152,8297,Roger Avary,Screenplay
152,23446,Neil Gaiman,Screenplay
153,142312,Jennifer Yuh Nelson,Director
153,1262481,Alessandro Carloni,Director
153,946051,Melissa Cobb,Producer
154,7087,Brad Bird,Director
154,500,Tom Cruise,Producer
154,15344,J.J. Abrams,Producer
154,28977,Bryan Burk,Producer
154,120015,Josh Appelbaum,Screenplay
154,1018751,Andr\u00e9 Nemec,Screenplay
155,151007,Peter Ramsey,Director
155,35666,Christina Steinberg,Producer
155,1056758,Nancy Bernstein,Producer
155,23766,David Lindsay-Abaire,Screenplay
156,15002,Dean Parisot,Director
156,206,Jim Carrey,Producer
156,339,Brian Grazer,Producer
156,41039,Judd Apatow,Screenplay
156,52934,Nicholas Stoller,Screenplay
157,9181,Edward Zwick,Director
157,500,Tom Cruise,Producer
157,9181,Edward Zwick,Producer
157,9182,Marshall Herskovitz,Producer
157,9183,Paula Wagner,Producer
157,9184,Scott Kroopf,Producer
157,9185,Tom Engelman,Producer
157,932,John Logan,Screenplay
157,9181,Edward Zwick,Screenplay
157,9182,Marshall Herskovitz,Screenplay
158,578,Ridley Scott,Director
158,578,Ridley Scott,Producer
158,8401,Mark Huffam,Producer
158,22498,Michael Schaefer,Producer
158,36427,Jenno Topping,Producer
158,266920,Peter Chernin,Producer
158,1459846,Mohamed El Raie,Producer
158,2260,Steven Zaillian,Screenplay
158,10704,Jeffrey Caine,Screenplay
158,59265,Adam Cooper,Screenplay
158,59266,Bill Collage,Screenplay
159,15344,J.J. Abrams,Director
159,15344,J.J. Abrams,Producer
159,28974,Damon Lindelof,Producer
160,7623,Sam Raimi,Director
160,7624,Stan Lee,Producer
160,9987,Ian Bryce,Producer
160,7627,Laura Ziskin,Producer
160,508,David Koepp,Screenplay
161,69797,Dean DeBlois,Director
161,12894,Bonnie Arnold,Producer
162,21085,Alex Proyas,Director
162,21085,Alex Proyas,Producer
162,67759,Basil Iwanyk,Producer
162,1167472,Matt Sazama,Screenplay
162,1167473,Burk Sharpless,Screenplay
163,18878,Rob Cohen,Director
163,7627,Laura Ziskin,Producer
163,11874,Neal H. Moritz,Producer
163,20206,Mike Medavoy,Producer
163,54250,Kwame Parker,Producer
164,15217,Zack Snyder,Director
164,1093,Lawrence Gordon,Producer
164,1993,Lloyd Levin,Producer
164,79242,Wesley Coller,Producer
164,79243,Deborah Snyder,Producer
164,10995,David Hayter,Screenplay
164,74258,Alex Tse,Screenplay
165,7187,Richard Donner,Director
165,1091,Joel Silver,Producer
165,7187,Richard Donner,Producer
165,14346,Channing Gibson,Screenplay
166,1614,Ang Lee,Director
166,511,Larry J. Franco,Producer
166,869,Gale Anne Hurd,Producer
166,1617,James Schamus,Producer
166,7626,Avi Arad,Producer
166,1617,James Schamus,Screenplay
166,10703,Michael France,Screenplay
166,148991,John Turman,Screenplay
167,54507,Jon M. Chu,Director
167,10952,Lorenzo di Bonaventura,Producer
167,24308,Brian Goldner,Producer
168,52609,Breck Eisner,Director
168,3984,Stephanie Austin,Producer
168,4611,Mace Neufeld,Producer
168,53299,Howard Baldwin,Producer
168,53300,Karen Elise Baldwin,Producer
168,10295,James V. Hart,Screenplay
168,53297,Thomas Dean Donnelly,Screenplay
168,53298,John C. Richards,Screenplay
168,1582866,Joshua Oppenheimer,Screenplay
169,21692,Hironobu Sakaguchi,Director
169,21693,Motonori Sakakibara,Director
169,21696,Jun Aida,Producer
169,21697,Chris Lee,Producer
169,7854,Al Reinert,Screenplay
169,21086,Jeff Vintar,Screenplay
169,21694,Jack Fletcher,Screenplay
169,21695,Ramin Mebdy,Screenplay
170,4945,Joe Johnston,Director
170,10850,Kevin Feige,Producer
170,113674,Victoria Alonso,Producer
170,1117747,Mitchell Bell,Producer
170,1117748,Stephen Broussard,Producer
170,1117749,Richard Whelan,Producer
170,5551,Christopher Markus,Screenplay
170,5552,Stephen McFeely,Screenplay
171,10781,Michael Apted,Director
171,10666,Barbara Broccoli,Producer
171,69678,Michael G. Wilson,Producer
171,10705,Bruce Feirstein,Screenplay
172,2690,Peter Weir,Director
172,2690,Peter Weir,Producer
172,6870,Duncan Henderson,Producer
172,65043,Samuel Goldwyn Jr.,Producer
172,2690,Peter Weir,Screenplay
172,55474,John Collee,Screenplay
173,15557,Bill Condon,Director
173,10569,Karen Rosenfelt,Producer
173,6040,Wyck Godfrey,Producer
173,56856,Stephenie Meyer,Producer
173,56855,Melissa Rosenberg,Screenplay
174,20629,George Miller,Director
174,20629,George Miller,Producer
174,11651,Doug Mitchell,Producer
174,58140,Bill Miller,Producer
175,18865,Louis Leterrier,Director
175,869,Gale Anne Hurd,Producer
175,10850,Kevin Feige,Producer
175,11011,Zak Penn,Screenplay
176,488,Steven Spielberg,Director
176,136,Sam Mercer,Producer
176,488,Steven Spielberg,Producer
176,664,Frank Marshall,Producer
176,9964,Melissa Mathison,Screenplay
177,223,Alejandro Gonz\u00e1lez I\u00f1\u00e1rritu,Director
177,322,Steve Golin,Producer
177,376,Arnon Milchan,Producer
177,4701,James W. Skotchdopole,Producer
177,41326,David Kanter,Producer
177,41329,Keith Redmon,Producer
177,114408,Mary Parent,Producer
178,94075,David Soren,Director
178,11652,Lisa Stewart,Producer
178,94075,David Soren,Screenplay
178,103041,Robert D. Siegel,Screenplay
178,582919,Darren Lemke ,Screenplay
179,1704,Gore Verbinski,Director
179,1704,Gore Verbinski,Producer
179,16729,Graham King,Producer
179,52693,John B. Carls,Producer
180,18863,Eric Darnell,Director
180,44114,Simon J. Smith,Director
180,66511,Michael Colton,Screenplay
180,66510,John Aboud,Screenplay
181,25598,Paul Greengrass,Director
181,664,Frank Marshall,Producer
181,25600,Patrick Crowley,Producer
181,25604,Paul Sandberg,Producer
181,29403,Andrew R. Tennenbaum,Producer
181,1921,George Nolfi,Screenplay
181,19014,Scott Z. Burns,Screenplay
181,19242,Tony Gilroy,Screenplay
182,57741,Mark Osborne,Director
182,57742,John Stevenson,Director
182,57743,Glenn Berger,Screenplay
182,57744,Jonathan Aibel,Screenplay
183,59026,Peyton Reed,Director
183,10850,Kevin Feige,Producer
183,22226,Paul Rudd,Screenplay
183,11090,Edgar Wright,Screenplay
183,55710,Adam McKay,Screenplay
183,155531,Joe Cornish,Screenplay
184,10943,Francis Lawrence,Director
184,4446,Jon Kilik,Producer
184,935634,Nina Jacobson,Producer
184,16961,Michael Arndt,Screenplay
184,57631,Simon Beaufoy,Screenplay
185,52870,Tim Johnson,Director
185,56671,Mireille Soria,Producer
185,58421,Christopher Jenkins,Producer
185,1295761,Suzanne Buirgy,Producer
185,51327,Tom J. Astle,Screenplay
185,51328,Matt Ember,Screenplay
186,488,Steven Spielberg,Director
186,489,Kathleen Kennedy,Producer
186,490,Colin Wilson,Producer
187,865,Michael Bay,Director
187,770,Jerry Bruckheimer,Producer
187,4037,Ron Shelton,Screenplay
187,15801,Jerry Stahl,Screenplay
188,12098,Chris Miller,Director
188,936669,Latifa Ouaou,Producer
188,1003947,Joe M. Aguilar,Producer
188,936668,Tom Wheeler,Screenplay
189,13015,Phillip Noyce,Director
189,10952,Lorenzo di Bonaventura,Producer
189,42908,Sunil Perkash,Producer
190,6431,Darren Aronofsky,Director
190,376,Arnon Milchan,Producer
190,6431,Darren Aronofsky,Producer
190,114408,Mary Parent,Producer
190,1116091,Scott Franklin,Producer
191,488,Steven Spielberg,Director
191,488,Steven Spielberg,Producer
191,489,Kathleen Kennedy,Producer
191,108,Peter Jackson,Producer
191,3506,Carolynne Cunningham,Producer
191,1102139,Jason D. McGatlin,Producer
191,11090,Edgar Wright,Screenplay
191,155531,Joe Cornish,Screenplay
192,11218,Alfonso Cuar\u00f3n,Director
192,20643,Lorne Orleans,Producer
192,10968,David Heyman,Producer
192,11222,Mark Radcliffe,Producer
192,10967,Steve Kloves,Screenplay
193,6201,Baz Luhrmann,Director
193,6201,Baz Luhrmann,Producer
193,6203,Catherine Martin,Producer
193,12202,Catherine Knapman,Producer
193,23226,G. Mac Brown,Producer
193,1115007,Paul Watters,Producer
193,1707,Stuart Beattie,Screenplay
193,3558,Ronald Harwood,Screenplay
193,6201,Baz Luhrmann,Screenplay
193,1115006,Richard Flanagan,Screenplay
194,11614,M. Night Shyamalan,Director
194,2888,Will Smith,Producer
194,9575,Jada Pinkett Smith,Producer
194,46080,James Lassiter,Producer
194,74574,Caleeb Pinkett,Producer
194,11614,M. Night Shyamalan,Screenplay
194,86239,Gary Whitta,Screenplay
195,65855,Ralph Zondag,Director
195,65856,Eric Leighton,Director
195,65857,Pam Marsden,Producer
195,65858,Baker Bloodworth,Producer
195,13367,John Harrison,Screenplay
196,17825,Shawn Levy,Director
196,10965,Chris Columbus,Producer
196,11222,Mark Radcliffe,Producer
196,17825,Shawn Levy,Producer
196,539,Thomas Lennon,Screenplay
196,59413,Ben Garant,Screenplay
196,121357,David Guion,Screenplay
196,121358,Michael Handelman,Screenplay
197,18864,Tom McGrath,Director
197,60929,Lara Breay,Producer
197,574003,Denise Nolan Cascino,Producer
197,119496,Alan J. Schoolcraft,Screenplay
197,119497,Brent Simons,Screenplay
198,10965,Chris Columbus,Director
198,10968,David Heyman,Producer
198,10967,Steve Kloves,Screenplay
199,57270,Robert Schwentke,Director
199,8181,Michael Fottrell,Producer
199,11874,Neal H. Moritz,Producer
199,40832,Mike Richardson,Producer
199,54047,Phil Hay,Screenplay
199,54048,Matt Manfredi,Screenplay
200,1704,Gore Verbinski,Director
200,770,Jerry Bruckheimer,Producer
200,1705,Ted Elliott,Screenplay
200,1706,Terry Rossio,Screenplay
201,10943,Francis Lawrence,Director
201,4446,Jon Kilik,Producer
201,935634,Nina Jacobson,Producer
201,35550,Danny Strong,Screenplay
201,225633,Peter Craig,Screenplay
202,6159,Ron Howard,Director
202,339,Brian Grazer,Producer
202,6159,Ron Howard,Producer
202,6186,Kathleen McGill,Producer
202,6188,Louisa Velis,Producer
202,8406,John Calley,Producer
202,5575,Akiva Goldsman,Screenplay
203,5714,Carlos Saldanha,Director
203,5718,John C. Donkin,Producer
203,535878,Bruce Anderson,Producer
203,58144,Don Rhymer,Screenplay
203,66962,Jenny Bicks,Screenplay
203,967321,Yoni Brenner,Screenplay
203,1524786,Carlos Kotkin,Screenplay
204,9032,Bryan Singer,Director
204,2095,Ralph Winter,Producer
204,7200,Lauren Shuler Donner,Producer
204,11012,Michael Dougherty,Screenplay
204,10995,David Hayter,Screenplay
204,11013,Dan Harris,Screenplay
205,58189,Justin Lin,Director
205,8181,Michael Fottrell,Producer
205,11874,Neal H. Moritz,Producer
205,12835,Vin Diesel,Producer
205,58191,Chris Morgan,Screenplay
206,956,Guy Ritchie,Director
206,1091,Joel Silver,Producer
206,41289,Lionel Wigram,Producer
206,37162,Susan Downey,Producer
206,112690,Dan Lin,Producer
206,53805,Michele Mulroney,Screenplay
206,53806,Kieran Mulroney,Screenplay
207,18865,Louis Leterrier,Director
207,67759,Basil Iwanyk,Producer
207,75804,Kevin De La Noy,Producer
207,114017,Karl McMillan,Producer
207,54047,Phil Hay,Screenplay
207,54048,Matt Manfredi,Screenplay
207,114016,Travis Beacham,Screenplay
208,10491,Paul Verhoeven,Director
208,5046,Ronald Shusett,Producer
208,12882,Buzz Feitshans,Producer
208,5045,Dan O'Bannon,Screenplay
208,5046,Ronald Shusett,Screenplay
208,1582654,Gary Goldman,Screenplay
209,1090,John McTiernan,Director
209,1090,John McTiernan,Producer
209,4782,Michael Crichton,Producer
209,42006,Ned Dowd,Producer
209,2711,William Wisher Jr.,Screenplay
209,19893,Warren Lewis,Screenplay
210,19242,Tony Gilroy,Director
210,664,Frank Marshall,Producer
210,25600,Patrick Crowley,Producer
210,19242,Tony Gilroy,Screenplay
211,5572,Joel Schumacher,Director
211,5580,Peter Macgregor-Scott,Producer
212,6159,Ron Howard,Director
212,339,Brian Grazer,Producer
212,6159,Ron Howard,Producer
212,12100,Jeffrey Price,Screenplay
212,12101,Peter S. Seaman,Screenplay
213,6046,Roland Emmerich,Director
213,6046,Roland Emmerich,Producer
213,6048,Mark Gordon,Producer
214,11401,John Woo,Director
214,500,Tom Cruise,Producer
214,9183,Paula Wagner,Producer
214,11057,Robert Towne,Screenplay
215,5231,Wolfgang Petersen,Director
215,5231,Wolfgang Petersen,Producer
215,16731,Paula Weinstein,Producer
215,21865,Gail Katz,Producer
215,21864,William D. Wittliff,Screenplay
216,20400,Tim Story,Director
216,673,Bernd Eichinger,Producer
216,2095,Ralph Winter,Producer
216,7626,Avi Arad,Producer
216,20401,Don Payne,Screenplay
216,58837,Mark Frost,Screenplay
217,1614,Ang Lee,Director
217,25455,Gil Netter,Producer
217,42736,David Womark,Producer
217,12996,David Magee,Screenplay
218,16837,Mark Steven Johnson,Director
218,4767,Michael De Luca,Producer
218,7626,Avi Arad,Producer
218,12922,Gary Foster,Producer
218,16838,Steven Paul,Producer
218,16837,Mark Steven Johnson,Screenplay
219,25598,Paul Greengrass,Director
219,664,Frank Marshall,Producer
219,1892,Matt Damon,Producer
219,25598,Paul Greengrass,Producer
219,120606,Gregory Goodman,Producer
219,956258,Jeffrey M. Weiner,Producer
219,1466122,Ben Smith,Producer
220,36425,McG,Director
220,1588,Nancy Juvonen,Producer
220,69597,Drew Barrymore,Producer
220,12842,Leonard Goldberg,Producer
220,1300,John August,Screenplay
220,21158,Cormac Wibberley,Screenplay
220,21159,Marianne Wibberley,Screenplay
221,578,Ridley Scott,Director
221,578,Ridley Scott,Producer
221,915,David Giler,Producer
221,1723,Walter Hill,Producer
222,18898,Rob Minkoff,Director
222,931,Douglas Wick,Producer
222,67779,E.B. White,Screenplay
223,82194,Neill Blomkamp,Director
223,11092,Simon Kinberg,Producer
223,72102,Bill Block,Producer
223,82194,Neill Blomkamp,Producer
224,28239,David Twohy,Director
224,9184,Scott Kroopf,Producer
224,12835,Vin Diesel,Producer
225,52576,Jos\u00e9 Padilha,Director
225,4504,Roger Birnbaum,Producer
225,4507,Gary Barber,Producer
225,15219,Marc Abraham,Producer
225,15220,Eric Newman,Producer
225,1012022,Joshua Zetumer,Screenplay
226,9339,Lilly Wachowski,Director
226,9340,Lana Wachowski,Director
226,1091,Joel Silver,Producer
226,8528,Grant Hill,Producer
226,9339,Lilly Wachowski,Producer
226,9340,Lana Wachowski,Producer
226,11267,Jessica Alan,Producer
226,11268,Roberto Malerba,Producer
226,10903,Henning Molfenter,Producer
226,10905,Charlie Woebcken,Producer
227,3388,James L. Brooks,Director
227,3388,James L. Brooks,Producer
227,10685,Laurence Mark,Producer
227,16731,Paula Weinstein,Producer
227,67994,Julie Ansell,Producer
228,366,James Mangold,Director
228,409,Cathy Konrad,Producer
228,3227,Steve Pink,Producer
228,11814,Todd Garner,Producer
229,86270,Joseph Kosinski,Director
229,6870,Duncan Henderson,Producer
229,73772,Barry Levine,Producer
229,86270,Joseph Kosinski,Producer
229,266920,Peter Chernin,Producer
229,935717,Dylan Clark,Producer
229,16961,Michael Arndt,Screenplay
229,99411,Karl Gajdusek,Screenplay
230,1,George Lucas,Director
230,19801,Rick McCallum,Producer
230,1,George Lucas,Screenplay
231,1,George Lucas,Director
231,1,George Lucas,Producer
231,19801,Rick McCallum,Producer
231,1,George Lucas,Screenplay
231,19802,Jonathan Hales,Screenplay
232,12890,Pete Docter,Director
232,7878,Darla K. Anderson,Producer
232,7,Andrew Stanton,Screenplay
232,7884,Daniel Gerson,Screenplay
233,366,James Mangold,Director
233,6968,Hugh Jackman,Producer
233,7200,Lauren Shuler Donner,Producer
233,584598,Hutch Parker,Producer
233,2199,Scott Frank,Screenplay
233,18189,Mark Bomback,Screenplay
234,1,George Lucas,Director
234,19801,Rick McCallum,Producer
234,1,George Lucas,Screenplay
235,66193,Chris Sanders,Director
235,71267,Kirk De Micco,Director
235,12067,Jane Hartwell,Producer
235,138616,Kristine Belson,Producer
235,66193,Chris Sanders,Screenplay
236,20674,Thomas Langmann,Director
236,24886,Fr\u00e9d\u00e9ric Forestier,Director
236,20674,Thomas Langmann,Producer
236,24886,Fr\u00e9d\u00e9ric Forestier,Producer
236,20674,Thomas Langmann,Screenplay
236,24887,Alexandre Charlot,Screenplay
236,24888,Olivier Dazat,Screenplay
236,24889,Franck Magnier,Screenplay
237,11401,John Woo,Director
237,11401,John Woo,Producer
237,11404,Terence Chang,Producer
237,71236,Tracie Graham-Rice,Producer
